tweet_id,source,text,rating_numerator,rating_denominator,name,likes,retweets,year,month,day,p1,p2,p3,stage
860563773140209665,Twitter for Iphone,"Meet Lorenzo. He's an avid nifty hat wearer and absolute 13/10, but he needs your help to beat cancer. Link below

https://t.co/qZdSdzm08p https://t.co/oDIQ1KkdPt",13,10,Lorenzo,6732,1858,2017,May,Friday,Cardigan,Pembroke,beagle,
860524505164394496,Twitter for Iphone,This is Carl. He likes to dance. Doesn't care what you think about it. 13/10 h*ckin confident pup https://t.co/C2zHcNIu4I,13,10,Carl,21282,4610,2017,May,Friday,Bedlington_terrier,toy_poodle,Lakeland_terrier,
859924526012018688,Twitter for Iphone,Meet Milky. She has no idea what happened. Just as pupset as you. Perhaps a sheep exploded. Even offered to help clean. 12/10 very good girl https://t.co/g8vpXFzw29,12,10,Milky,17655,3587,2017,May,Thursday,French_bulldog,Staffordshire_bullterrier,hog,
859851578198683649,Twitter for Iphone,Meet Trooper. He picks pup recyclables that have blown out of bins in the neighborhood and puts them back. 13/10 environmentally savvy af https://t.co/BqSttrTuIl,13,10,Trooper,13988,3073,2017,May,Wednesday,Labrador_retriever,golden_retriever,kuvasz,
859607811541651456,Twitter for Iphone,Sorry for the lack of posts today. I came home from school and had to spend quality time with my puppo. Her name is Zoey and she's 13/10 https://t.co/BArWupFAn0,13,10,None,16853,1366,2017,May,Wednesday,golden_retriever,Irish_setter,Labrador_retriever,puppo
858843525470990336,Twitter for Iphone,I have stumbled puppon a doggo painting party. They're looking to be the next Pupcasso or Puppollock. All 13/10 would put it on the fridge https://t.co/cUeDMlHJbq,13,10,None,14143,3030,2017,May,Monday,golden_retriever,Labrador_retriever,bloodhound,doggo
858471635011153920,Twitter for Iphone,This is Sophie. She just arrived. Used pawority shipping. Speedy as h*ck delivery. 13/10 would carefully assemble https://t.co/8jOC4zhNxy,13,10,Sophie,19509,4268,2017,April,Sunday,Pembroke,Cardigan,basenji,
858107933456039936,Twitter for Iphone,This is Wyatt. He had an interview earlier today. Was just told he didn't get the job. A h*ckin injustice. Still 12/10 keep your chin pup https://t.co/QXA4sCXSDF,12,10,Wyatt,14255,2540,2017,April,Friday,golden_retriever,Labrador_retriever,doormat,
857989990357356544,Twitter for Iphone,This is Rosie. She was just informed of the walk that's about to happen. Knows there are many a stick along the way. 12/10 such excite https://t.co/sOl7cFaP5X,12,10,Rosie,14512,2270,2017,April,Friday,French_bulldog,English_springer,Lakeland_terrier,
857746408056729600,Twitter for Iphone,Meet Thor. He doesn't have finals because he's a dog but is pupset you have finals. Just wants to play. 13/10 would abandon education for https://t.co/7IFn3rkJai,13,10,Thor,30851,9362,2017,April,Friday,Labrador_retriever,beagle,golden_retriever,
857393404942143489,Twitter for Iphone,"Instead of the usual nightly dog rate, I'm sharing this story with you. Meeko is 13/10 and would like your help 

https://t.co/Mj4j6QoIJk https://t.co/JdNE5oqYEV",13,10,None,5316,1444,2017,April,Thursday,malamute,Siberian_husky,Eskimo_dog,
857263160327368704,Twitter for Iphone,This is Oscar and Oliver. Oliver shrunk Oscar. Oscar isn't pleased about it. Quite pupset tbh. Oliver doesn't seem to mind. Both 13/10 https://t.co/e3U4NReleC,13,10,Oscar,18274,3986,2017,April,Wednesday,Samoyed,Pomeranian,keeshond,
857029823797047296,Twitter for Iphone,This is Zeke. He performs group cheeky wink tutorials. Pawfect execution here. 12/10 would wink back https://t.co/uMH5CLjXJu,12,10,Zeke,17070,3494,2017,April,Wednesday,golden_retriever,Labrador_retriever,Saluki,
856543823941562368,Twitter for Iphone,This is Callie. She'll be your navigator today. Takes her job very seriously. Will shift for you. One ear always in the pupholder. 12/10 https://t.co/Bh9DtLhIBO,12,10,Callie,14854,2551,2017,April,Monday,Boston_bull,Siamese_cat,Chihuahua,
856526610513747968,Twitter for Iphone,"THIS IS CHARLIE, MARK. HE DID JUST WANT TO SAY HI AFTER ALL. PUPGRADED TO A 14/10. WOULD BE AN HONOR TO FLY WITH https://t.co/p1hBHCmWnA",14,10,None,10837,1655,2017,April,Monday,Old_English_sheepdog,Tibetan_terrier,standard_poodle,
856282028240666624,Twitter for Iphone,"This is Cermet, Paesh, and Morple. They are absolute h*ckin superstars. Watered every day so they can grow. 14/10 for all https://t.co/GUefqUmZv8",14,10,Cermet,25277,5587,2017,April,Sunday,Chihuahua,Italian_greyhound,Cardigan,
855851453814013952,Twitter for Iphone,Here's a puppo participating in the #ScienceMarch. Cleverly disguising her own doggo agenda. 13/10 would keep the planet habitable for https://t.co/cMhq16isel,13,10,None,41932,16148,2017,April,Saturday,flat-coated_retriever,Labrador_retriever,groenendael,"doggo,puppo"
855459453768019968,Twitter for Iphone,"Guys, we only rate dogs. This is quite clearly a bulbasaur. Please only send dogs. Thank you... 12/10 human used pet, it's super effective https://t.co/Xc7uj1C64x",12,10,quite,27138,7315,2017,April,Friday,Blenheim_spaniel,Pekinese,Japanese_spaniel,
854732716440526848,Twitter for Iphone,This is Marlee. She fetched a flower and immediately requested that it be placed behind her ear. 12/10 elegant af https://t.co/nJztIEON5s,12,10,Marlee,20717,5363,2017,April,Wednesday,Pembroke,Cardigan,chow,
854482394044301312,Twitter for Iphone,This is Arya. She can barely contain her excitement for more peanut butter. Also patriotic af. 13/10 https://t.co/AL4Ahm1Rm5,13,10,Arya,26622,6036,2017,April,Tuesday,Chihuahua,toy_poodle,Labrador_retriever,
854365224396361728,Twitter for Iphone,This is Einstein. He's having a really good day. Hopes you are too. H*ckin nifty tongue. 13/10 would snug intensely https://t.co/mdaQhhfpv6,13,10,Einstein,17223,4162,2017,April,Tuesday,Pembroke,Cardigan,Chihuahua,
854120357044912130,Twitter for Iphone,Sometimes you guys remind me just how impactful a pupper can be. Cooper will be remembered as a good boy by so many. 14/10 rest easy friend https://t.co/oBL7LEJEzR,14,10,None,29271,6601,2017,April,Monday,black-and-tan_coonhound,Doberman,bluetick,pupper
854010172552949760,Twitter for Iphone,"At first I thought this was a shy doggo, but it's actually a Rare Canadian Floofer Owl. Amateurs would confuse the two. 11/10 only send dogs https://t.co/TXdT3tmuYk",11,10,None,14850,2797,2017,April,Monday,English_springer,collie,Border_collie,"doggo,floofer"
853760880890318849,Twitter for Iphone,Say hello to Alice. I'm told she enjoys car rides and smells good. 12/10 would give her everything she could ever want https://t.co/yT4vw8y77x,12,10,Alice,26122,5119,2017,April,Monday,miniature_pinscher,Chihuahua,Rottweiler,
853639147608842240,Twitter for Iphone,A photographer took pictures before and after he told his bunny he's a good boy. Here are the results. 13/10 https://t.co/wiQZIsaWUe,13,10,None,31599,8894,2017,April,Sunday,German_shepherd,malinois,kelpie,
852912242202992640,Twitter for Iphone,"Meet Benny. He likes being adorable and making fun of you while you're on the trampoline. 12/10 let's help him out

https://t.co/aVMjBqAy1x https://t.co/7gx2LksT3U",12,10,Benny,8267,1602,2017,April,Friday,Great_Dane,Rhodesian_ridgeback,English_foxhound,
852672615818899456,Twitter for Iphone,This is Aspen. She's never tasted a stick so succulent. On the verge of tears. A face of pure appreciation. 12/10 https://t.co/VlyBzOXHEW,12,10,Aspen,13663,1916,2017,April,Thursday,golden_retriever,otterhound,Sussex_spaniel,
852553447878664193,Twitter for Iphone,This is Jarod. He likes having his belly brushed. Tongue ejects when you hit the right spot. 13/10 downright h*ckin adorable https://t.co/ArnxkyD2kC,13,10,Jarod,14921,3126,2017,April,Thursday,bloodhound,Brabancon_griffon,Rottweiler,
852189679701164033,Twitter for Iphone,This is Sailor. He has collected the best dirt in the area. As any good boy would. Under the impression you know what to do next. 12/10 https://t.co/jrFzScKWEG,12,10,Sailor,10583,1420,2017,April,Wednesday,barrow,Bernese_mountain_dog,EntleBucher,
851591660324737024,Twitter for Iphone,Oh jeez u did me quite the spook little fella. We normally don't rate triceratops but this one seems suspiciously good. 11/10 would pet well https://t.co/BMtfCmNbnS,11,10,None,14983,3130,2017,April,Tuesday,Cardigan,Chihuahua,French_bulldog,
851224888060895234,Twitter for Iphone,"Meet Snoop. His number one passion is sticking his head out of car windows, so he purchased some doggles. Stylish af. 13/10 happy travels https://t.co/iHYfZdz444",13,10,Snoop,19078,5180,2017,April,Monday,car_mirror,seat_belt,standard_poodle,
850753642995093505,Twitter for Iphone,"This is Kyle. He made a joke about your shoes, then stuck his tongue out at you. Uncalled for. Step the h*ck up Kyle. 11/10 would forgive https://t.co/hLQ2Ilg2uN",11,10,Kyle,28199,8100,2017,April,Saturday,pug,bull_mastiff,French_bulldog,
850380195714523136,Twitter for Iphone,This is Leo. He's a personal triathlon coach. Currently overseeing this athlete's push-pups. H*ckin brutal. 13/10 would do all he asks of me https://t.co/FXZQtBcnTO,13,10,Leo,12100,2335,2017,April,Friday,Yorkshire_terrier,Maltese_dog,Shih-Tzu,
850145622816686080,Twitter for Iphone,This is Riley. He's making new friends. Jubilant as h*ck for the fun times ahead. 11/10 for all pups pictured https://t.co/PCX25VV78l,11,10,Riley,15070,3402,2017,April,Friday,tennis_ball,kelpie,malinois,
850019790995546112,Twitter for Iphone,Say hello to Boomer. He's a sandy pupper. Having a h*ckin blast. 12/10 would pet passionately https://t.co/ecb3LvExde,12,10,Boomer,18815,4382,2017,April,Thursday,Shetland_sheepdog,collie,Pembroke,pupper
849776966551130114,Twitter for Iphone,Seriously guys? Again? We only rate dogs. Please stop submitting other things like this super good hammerhead shark. Thank you... 12/10 https://t.co/TCMC90mSOT,12,10,None,27956,6838,2017,April,Thursday,Chihuahua,toy_terrier,bonnet,
849412302885593088,Twitter for Iphone,This is Noosh. He noticed you were in the shower and thought you could use some company. 12/10 h*ckin loyal https://t.co/Uq3ChFgWA3,12,10,Noosh,14693,2837,2017,April,Wednesday,schipperke,crossword_puzzle,Chihuahua,
848690551926992896,Twitter for Iphone,Please stop sending in animals other than dogs. We only rate dogs. Not Furry Ecuadorian Sea Turtles. Thank you... 12/10 https://t.co/UOE79zb6VU,12,10,None,23308,3933,2017,April,Monday,flat-coated_retriever,Newfoundland,groenendael,
848324959059550208,Twitter for Iphone,Meet Odin. He's supposed to be giving directions but he'd rather look at u like that. Should probably buckle pup. 12/10 distracting as h*ck https://t.co/1pSqUbLQ5Z,12,10,Odin,22872,4169,2017,April,Sunday,malamute,Siberian_husky,Eskimo_dog,
847842811428974592,Twitter for Iphone,"This is Rontu. He is described as a pal, cuddle bug, protector and constant shadow. 12/10, but he needs your help

https://t.co/zK4cpKPFfU https://t.co/7Xvoalr798",12,10,Rontu,5022,1193,2017,March,Friday,Bernese_mountain_dog,Greater_Swiss_Mountain_dog,Appenzeller,
847251039262605312,Twitter for Iphone,This is Furzey. He's doing an elevated sandy zoom. Adjusts ears to steer. 12/10 would pet mid flight https://t.co/zhbRIZQgnq,12,10,Furzey,19012,3925,2017,March,Thursday,Airedale,Irish_terrier,Lakeland_terrier,
847157206088847362,Twitter for Iphone,"Meet Daisy. She's been pup for adoption for months now but hasn't gotten any applications. 11/10 let's change that

https://t.co/Jlb9L0m3J0 https://t.co/Eh7fGFuy6r",11,10,Daisy,18408,5265,2017,March,Wednesday,Staffordshire_bullterrier,American_Staffordshire_terrier,pug,
846874817362120707,Twitter for Iphone,"This is Tuck. As you can see, he's rather h*ckin rare. Taken seriously until his legs are seen. Tail stuck in a permanent zoom. 13/10 https://t.co/P7PBGqrKSe",13,10,Tuck,18657,3556,2017,March,Wednesday,Shetland_sheepdog,papillon,collie,
846514051647705089,Twitter for Iphone,This is Barney. He's an elder doggo. Hitches a ride when he gets tired. Waves goodbye before he leaves. 13/10 please come back soon https://t.co/cFAasDXauK,13,10,Barney,41286,10411,2017,March,Tuesday,golden_retriever,Leonberg,Norfolk_terrier,doggo
846153765933735936,Twitter for Iphone,This is Vixen. He really likes bananas. Steals them when he thinks nobody's watching. 13/10 opportunistic af https://t.co/a0CkS5ExFR,13,10,Vixen,29155,8192,2017,March,Monday,giant_schnauzer,flat-coated_retriever,Labrador_retriever,
846042936437604353,Twitter for Iphone,Meet Jarvis. The snow pupsets him. Officially ready for summer. 12/10 would perform a chilly boop https://t.co/0hLkztpiOW,12,10,Jarvis,14843,2597,2017,March,Sunday,golden_retriever,Labrador_retriever,Tibetan_mastiff,
845677943972139009,Twitter for Iphone,"C'mon guys. Please only send in dogs. We only rate dogs, not Exceptional-Tongued Peruvian Floor Bears. Thank you... 12/10 https://t.co/z30iQLiXNo",12,10,None,23483,4392,2017,March,Saturday,chow,groenendael,Newfoundland,
845397057150107648,Twitter for Iphone,"Say hello to Mimosa. She's an emotional support doggo who helps her owner with PTSD. 13/10, but she needs your help

https://t.co/L6mLzrd7Mx https://t.co/jMutBFdw5o",13,10,Mimosa,7100,1623,2017,March,Friday,Dandie_Dinmont,Maltese_dog,West_Highland_white_terrier,doggo
845306882940190720,Twitter for Iphone,This is Pickles. She's a silly pupper. Thinks she's a dish. 12/10 would dry https://t.co/7mPCF4ZwEk,12,10,Pickles,21664,4873,2017,March,Friday,Irish_water_spaniel,Labrador_retriever,curly-coated_retriever,pupper
844979544864018432,Twitter for Iphone,"PUPDATE: I'm proud to announce that Toby is 236 days sober. Pupgraded to a 13/10. We're all very proud of you, Toby https://t.co/a5OaJeRl9B",13,10,None,12699,2318,2017,March,Thursday,tennis_ball,racket,Shetland_sheepdog,
844973813909606400,Twitter for Iphone,"This is Brady. He's a recovering alcoholic. Demonstrating incredible restraint here. 12/10 don't give pup, don't give in, Brady https://t.co/B1iBuSq3hr",12,10,Brady,13955,2864,2017,March,Thursday,Labrador_retriever,golden_retriever,Chihuahua,
844223788422217728,Twitter for Iphone,This is Margo. She just dug pup a massive hole. Can't wait for you to see it. H*ckin proud of herself. 12/10 would forgive then pet https://t.co/H38HB6rBTx,12,10,Margo,12723,1994,2017,March,Tuesday,Labrador_retriever,Chesapeake_Bay_retriever,Newfoundland,
843856843873095681,Twitter for Iphone,Say hello to Sadie and Daisy. They do all their shopping together. Can never agree on what to get. Like an old married pupple. Both 12/10 https://t.co/f5C5l5wa0e,12,10,Sadie,20004,4177,2017,March,Monday,Labrador_retriever,golden_retriever,Great_Pyrenees,
843604394117681152,Twitter for Iphone,This is Hank. He's been outside for 3 minutes and already made a friend. Way to go Hank. 11/10 for both https://t.co/wHUElL84RC,11,10,Hank,15745,2486,2017,March,Sunday,Labrador_retriever,golden_retriever,Great_Pyrenees,
843235543001513987,Twitter for Iphone,This is Tycho. She just had new wheels installed. About to do a zoom. 0-60 in 2.4 seconds. 13/10 inspirational as h*ck https://t.co/DKwp2ByMsL,13,10,Tycho,20009,5431,2017,March,Saturday,Pembroke,Cardigan,Chihuahua,
842846295480000512,Twitter for Iphone,This is Charlie. He's wishing you a very fun and safe St. Pawtrick's Day. 13/10 festive af https://t.co/nFpNgCWWYs,13,10,Charlie,14245,3320,2017,March,Friday,Labrador_retriever,golden_retriever,Chihuahua,
842765311967449089,Twitter for Iphone,"Meet Indie. She's not a fan of baths but she's definitely a fan of hide &amp; seek. 12/10 click the link to help Indie

https://t.co/fvGkIuAlFK https://t.co/kiCFtmJd7l",12,10,Indie,6307,1177,2017,March,Friday,tub,bucket,Labrador_retriever,
842535590457499648,Twitter for Iphone,This is Winnie. She lost her body saving a children's hospital from an avalanche. 13/10 what a h*ckin hero https://t.co/Tf0rh9ZgZe,13,10,Winnie,16954,3191,2017,March,Friday,Pembroke,Cardigan,basenji,
842163532590374912,Twitter for Iphone,Meet George. He looks slightly deflated but overall quite powerful. Not sure how that human restrained him. 12/10 would snug with permission https://t.co/o6E0hB3xZl,12,10,George,22783,5276,2017,March,Thursday,French_bulldog,soccer_ball,bull_mastiff,
842115215311396866,Twitter for Iphone,This is Bentley. It's his first time going to the beach. I think he's a fan. 12/10 would build sand castles with https://t.co/iDK4OyQJoy,12,10,Bentley,13062,2764,2017,March,Wednesday,chow,Newfoundland,schipperke,
841680585030541313,Twitter for Iphone,"This is Penny. She's a dragon slayer. Feared by most, if not all, dragons. Showing off her latest victim here. 12/10 would pet with caution https://t.co/qUOijSlPnj",12,10,Penny,24082,7175,2017,March,Tuesday,Chihuahua,bow_tie,Pembroke,
